time,prevBugs,linesAdded,linesRemoved,totalChurn,loc,max-len,complex-chaining,max-params,max-nested-callbacks,max-statements,complexity,max-depth,complex-switch-case,this-assign,no-reassign,extra-bind,cond-assign,smelly,event
87,0,33,28,61,179,0,0,0,0,0,0,0,0,1,1,1,0,1,0
62,0,32,67,99,144,0,0,0,0,0,0,0,0,1,1,1,0,1,0
176,0,36,15,51,165,0,0,0,0,0,0,0,0,1,1,1,0,1,0
280,0,13,13,26,165,0,0,0,0,0,0,0,0,1,1,1,0,1,0
0,0,2,2,4,165,0,0,0,0,0,0,0,0,1,1,1,0,1,0
8,0,16,1,17,180,0,0,0,0,0,0,0,0,1,1,1,0,1,0
325,0,6,0,6,186,0,0,0,0,0,0,0,0,1,1,1,0,1,0
176,0,14,2,16,198,0,0,0,0,0,0,0,0,1,1,1,0,1,0
59,1,6,3,9,201,0,0,0,0,0,0,0,0,1,1,1,0,1,1
109,1,1,1,2,201,0,0,0,0,0,0,0,0,1,1,1,0,1,0
18,1,8,0,8,209,0,0,0,0,0,0,0,0,1,1,1,0,1,0
6651,2,10,3,13,216,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1418,3,8,5,13,219,0,0,0,0,0,0,0,0,1,1,0,0,1,1
9163,3,1,1,2,219,0,0,0,0,0,0,0,0,1,1,0,0,1,0
613,3,13,7,20,225,0,0,0,0,0,0,0,0,1,1,0,0,1,0
5754,3,1,1,2,225,0,0,0,0,0,0,0,0,1,1,0,0,1,0
22,3,3,1,4,227,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,274,0,274,273,0,0,0,0,0,0,0,0,0,1,1,0,1,0
4,0,20,26,46,267,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1,0,3,0,3,270,0,0,0,0,0,0,0,0,0,1,1,0,1,0
214,0,165,144,309,291,0,0,0,0,0,0,0,0,1,1,1,0,1,0
0,0,1,2,3,290,0,0,0,0,0,0,0,0,1,1,1,0,1,0
0,0,2,3,5,289,0,0,0,0,0,0,0,0,1,1,1,0,1,0
8,0,66,68,134,287,0,0,0,0,0,0,0,0,1,1,0,0,1,0
21,0,4,2,6,290,0,0,0,0,0,0,0,0,1,1,0,0,1,0
27,0,2,2,4,290,0,0,0,0,0,0,0,0,1,1,0,0,1,0
39,0,7,8,15,289,0,0,0,0,0,0,0,0,1,1,0,0,1,0
33,0,7,5,12,291,0,0,0,0,0,0,0,0,1,1,0,0,1,0
36,0,224,61,285,454,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,0,1,1,2,454,0,0,0,0,0,0,0,0,1,1,0,0,1,0
34,0,163,20,183,597,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,0,2,2,595,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,11,6,17,600,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,4,2,6,602,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,27,23,50,606,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,9,2,11,613,0,0,0,0,0,0,0,0,1,1,0,0,1,0
18,0,2,2,4,613,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10,0,34,19,53,628,0,0,0,0,0,0,0,0,1,1,0,0,1,0
34,0,37,36,73,629,0,0,0,0,0,0,0,0,1,1,0,0,1,0
28,0,30,80,110,579,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,1,1,2,579,0,0,0,0,0,0,0,0,1,1,0,0,1,0
32,0,107,134,241,552,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,11,23,34,540,0,0,0,0,0,0,0,0,1,1,0,0,1,0
8,0,18,5,23,553,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10,0,23,16,39,560,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6,0,71,29,100,602,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,0,0,1,1,601,0,0,0,0,0,0,0,0,1,1,0,0,1,0
36,0,20,31,51,590,0,0,0,0,0,0,0,0,1,1,0,0,1,0
5,0,1,1,2,590,0,0,0,0,0,0,0,0,1,1,0,0,1,0
78,0,25,11,36,604,0,0,0,0,0,0,0,0,1,1,0,0,1,0
16,0,7,10,17,601,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3,0,2,1,3,602,0,0,0,0,0,0,0,0,1,1,0,0,1,0
24,0,68,60,128,610,0,0,0,0,0,0,0,0,1,1,1,0,1,0
4,0,19,28,47,601,0,0,0,0,0,0,0,0,1,1,1,0,1,0
71,0,78,35,113,644,0,0,0,0,0,0,0,0,1,1,1,0,1,0
163,0,8,14,22,638,0,0,0,0,0,0,0,0,1,1,1,0,1,0
0,0,0,1,1,637,0,0,0,0,0,0,0,0,1,1,1,0,1,0
8,0,17,9,26,645,0,0,0,0,0,0,0,0,1,1,1,0,1,0
14,0,16,4,20,657,0,0,0,0,0,0,0,0,1,1,1,0,1,0
32,0,56,14,70,699,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,0,1,1,2,699,0,0,0,0,0,0,0,0,1,1,0,0,1,0
21,0,7,0,7,706,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,0,1,1,705,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,0,10,5,15,710,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,4,4,8,710,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,1,1,2,710,0,0,0,0,0,0,0,0,1,1,0,0,1,0
49,0,1,1,2,710,0,0,0,0,0,0,0,0,1,1,0,0,1,0
93,0,1,1,2,710,0,0,0,0,0,0,0,0,1,1,0,0,1,0
42,0,65,48,113,727,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2,0,1,1,2,727,0,0,0,0,0,0,0,0,1,1,0,0,1,0
32,0,3,1,4,729,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,1,2,3,5,728,0,0,0,0,0,0,0,0,1,1,0,0,1,1
33,1,22,16,38,734,0,0,0,0,0,0,0,0,1,1,0,0,1,0
149,1,6,0,6,740,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,1,1,5,6,736,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,1,3,3,6,736,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,1,3,7,10,732,0,0,0,0,0,0,0,0,1,1,0,0,1,0
48,1,2,6,8,728,0,0,0,0,0,0,0,0,1,1,0,0,1,0
41,1,1,1,2,728,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,2,5,3,8,730,0,0,0,0,0,0,0,0,1,1,0,0,1,1
4,2,1,1,2,730,0,0,0,0,0,0,0,0,1,1,0,0,1,0
53,3,12,13,25,729,0,0,0,0,0,0,0,0,1,1,0,0,1,1
50,3,1,1,2,729,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2,3,2,0,2,731,0,0,0,0,0,0,0,0,1,1,0,0,1,0
17,3,7,2,9,736,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,3,1,1,2,736,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2,3,17,9,26,744,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3,3,1,1,2,744,0,0,0,0,0,0,0,0,1,1,0,0,1,0
27,3,0,8,8,736,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,3,36,32,68,740,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,3,13,1,14,752,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,3,2,7,9,747,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,3,1,1,2,747,0,0,0,0,0,0,0,0,1,1,0,0,1,0
111,3,1,1,2,747,0,0,0,0,0,0,0,0,1,1,0,0,1,0
19,4,36,12,48,771,0,0,0,0,0,0,0,0,1,1,0,0,1,1
3,5,0,5,5,766,0,0,0,0,0,0,0,0,1,1,0,0,1,1
0,6,1,1,2,766,0,0,0,0,0,0,0,0,1,1,0,0,1,1
0,7,12,3,15,775,0,0,0,0,0,0,0,0,1,1,0,0,1,1
0,7,2,2,4,775,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11,8,11,10,21,776,0,0,0,0,0,0,0,0,1,1,0,0,1,1
8,9,19,8,27,787,0,0,0,0,0,0,0,0,1,1,0,0,1,1
0,9,0,6,6,781,0,0,0,0,0,0,0,0,1,1,0,0,1,0
13,10,82,104,186,759,0,0,0,0,0,0,0,0,1,1,0,0,1,1
11,11,2,0,2,761,0,0,0,0,0,0,0,0,1,1,0,0,1,1
0,11,5,3,8,763,0,0,0,0,0,0,0,0,1,1,0,0,1,0
14,11,1,1,2,763,0,0,0,0,0,0,0,0,1,1,0,0,1,0
66,11,38,33,71,806,0,0,0,0,0,0,0,0,1,1,0,0,1,0
5,13,67,30,97,800,0,0,0,0,0,0,0,0,1,1,0,0,1,1
12,13,0,8,8,792,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4,13,1,1,2,792,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,13,1,1,2,763,0,0,0,0,0,0,0,0,1,1,0,0,1,0
296,13,1,1,2,792,0,0,0,0,0,0,0,0,1,1,0,0,1,0
37,21,1,1,2,792,0,0,0,0,0,0,0,0,1,1,0,0,1,1
0,23,8,5,13,795,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1,23,3,1,4,797,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,23,4,2,6,799,0,0,0,0,0,0,0,0,1,1,0,0,1,0
9,27,5,0,5,804,0,0,0,0,0,0,0,0,1,1,0,0,1,1
27,28,8,11,19,801,0,0,0,0,0,0,0,0,1,1,0,0,1,1
18,28,11,19,30,793,0,0,0,0,0,0,0,0,1,1,0,0,1,0
5,28,2,1,3,794,0,0,0,0,0,0,0,0,1,1,0,0,1,0
60,28,3,1,4,796,0,0,0,0,0,0,0,0,1,1,0,0,1,0
34,28,1,1,2,796,0,0,0,0,0,0,0,0,1,1,0,0,1,0
118,30,7,2,9,801,0,0,0,0,0,0,0,0,1,1,0,0,1,1
773,31,32,33,65,800,0,0,0,0,0,0,0,0,1,1,0,0,1,1
16,31,2,5,7,797,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3912,31,3,1,4,808,0,0,0,0,0,0,0,0,1,1,0,0,1,0
338,31,2,2,4,804,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1314,31,1,1,2,804,0,0,0,0,0,0,0,0,1,1,0,0,1,0
550,31,7,4,11,815,0,0,0,0,0,0,0,0,1,1,0,0,1,0
200,32,2,1,3,805,0,0,0,0,0,0,0,0,1,1,0,0,1,1
3,33,5,4,9,806,0,0,0,0,0,0,0,0,1,1,0,0,1,1
272,34,3,2,5,834,0,0,0,0,0,0,0,0,1,1,0,0,1,1
8,35,6,0,6,812,0,0,0,0,0,0,0,0,1,1,0,0,1,1
150,36,2,1,3,836,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1419,37,1,1,2,815,0,0,0,0,0,0,0,0,1,1,0,0,1,1
2,38,16,5,21,826,0,0,0,0,0,0,0,0,1,1,0,0,1,1
253,39,3,0,3,829,0,0,0,0,0,0,0,0,1,1,0,0,1,1
2772,39,4,0,4,833,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3360,39,24,3,27,851,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2306,39,1,1,2,834,0,0,0,0,0,0,0,0,1,1,0,0,1,0
469,39,1,2,3,835,0,0,0,0,0,0,0,0,1,1,0,0,1,0
40,40,2,3,5,833,0,0,0,0,0,0,0,0,1,1,0,0,1,1
2,41,8,6,14,835,0,0,0,0,0,0,0,0,1,1,0,0,1,1
77,41,1,6,7,830,0,0,0,0,0,0,0,0,1,1,0,0,1,0
23,42,1,2,3,850,0,0,0,0,0,0,0,0,1,1,0,0,1,1
380,42,1,1,2,850,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3,42,1,1,2,850,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1067,42,21,0,21,871,0,0,0,0,0,0,0,0,1,1,0,0,1,0
57,42,4,4,8,871,0,0,0,0,0,0,0,0,1,1,0,0,1,0
20,42,2,1,3,872,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,42,5,0,5,877,0,0,0,0,0,0,0,0,1,1,0,0,1,0
255,42,0,5,5,872,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,42,1,2,3,871,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,42,0,21,21,850,0,0,0,0,0,0,0,0,1,1,0,0,1,0
523,43,3,2,5,851,0,0,0,0,0,0,0,0,1,1,0,0,1,1
59,43,3,3,6,851,0,0,0,0,0,0,0,0,1,1,0,0,1,0
576,43,3,3,6,851,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1484,43,4,4,8,851,0,0,0,0,0,0,0,0,1,1,0,0,1,0
19,43,1,1,2,851,0,0,0,0,0,0,0,0,1,1,0,0,1,0
114,44,1,1,2,851,0,0,0,0,0,0,0,0,1,1,0,0,1,1
217,45,3,0,3,854,0,0,0,0,0,0,0,0,1,1,0,0,1,1
0,0,184,0,184,183,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4,0,4,4,8,183,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,26,11,37,198,0,0,0,0,0,0,0,0,0,1,0,0,1,0
177,0,2,2,4,198,0,0,0,0,0,0,0,0,0,1,0,0,1,0
38,0,10,6,16,202,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8,0,8,0,8,210,0,0,0,0,0,0,0,0,0,1,0,0,1,0
21,0,1,1,2,211,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27,0,2,2,4,211,0,0,0,0,0,0,0,0,0,1,0,0,1,0
233,0,6,4,10,213,0,0,0,0,0,0,0,0,0,1,0,0,1,0
176,0,175,57,232,331,0,0,0,0,0,0,0,0,1,1,0,0,1,0
8,0,2,2,4,331,0,0,0,0,0,0,0,0,1,1,0,0,1,0
74,0,8,3,11,336,0,0,0,0,0,0,0,0,1,1,0,0,1,0
36,0,0,1,1,335,0,0,0,0,0,0,0,0,1,1,0,0,1,0
161,0,45,29,74,351,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,1,1,2,351,0,0,0,0,0,0,0,0,1,1,0,0,1,0
8,0,12,1,13,362,0,0,0,0,0,0,0,0,1,1,0,0,1,0
211,0,1,1,2,362,0,0,0,0,0,0,0,0,1,1,0,0,1,0
42,0,4,4,8,362,0,0,0,0,0,0,0,0,1,1,0,0,1,0
68,0,2,1,3,363,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4,0,10,0,10,373,0,0,0,0,0,0,0,0,1,1,0,0,1,0
8,0,5,1,6,377,0,0,0,0,0,0,0,0,1,1,0,0,1,0
93,1,14,1,15,390,0,0,0,0,0,0,0,0,1,1,0,0,1,1
0,2,2,2,4,390,0,0,0,0,0,0,0,0,1,1,0,0,1,1
43,2,5,10,15,385,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,2,3,5,8,383,0,0,0,0,0,0,0,0,1,1,0,0,1,0
17,2,25,17,42,391,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,2,4,1,5,394,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2,2,4,3,7,395,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2,2,5,2,7,398,0,0,0,0,0,0,0,0,1,1,0,0,1,0
9,2,1,0,1,399,0,0,0,0,0,0,0,0,1,1,0,0,1,0
383,3,4,10,14,393,0,0,0,0,0,0,0,0,1,1,0,0,1,1
446,11,2,5,7,390,0,0,0,0,0,0,0,0,1,1,0,0,1,1
998,11,6,1,7,395,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,11,2,2,4,395,0,0,0,0,0,0,0,0,1,1,0,0,1,0
936,12,36,26,62,406,0,0,0,1,0,0,0,0,1,1,0,0,1,1
1989,12,2,1,3,396,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,12,17,5,22,407,0,0,0,0,0,0,0,0,1,1,0,0,1,0
13,12,25,14,39,418,0,0,0,0,0,0,0,0,1,1,0,0,1,0
388,12,1,3,4,416,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1237,13,18,39,57,396,0,0,0,0,0,0,0,0,1,1,0,0,1,1
12359,13,1,1,2,406,0,0,0,1,0,0,0,0,1,1,0,0,1,0
991,13,1,1,2,406,0,0,0,1,0,0,0,0,1,1,0,0,1,0
3,13,1,1,2,406,0,0,0,1,0,0,0,0,1,1,0,0,1,0
0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,1,0,0,1,0
276,0,2,2,4,147,0,0,0,0,0,0,0,0,0,1,0,0,1,0
72,0,0,147,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,36,9,45,114,0,0,0,0,0,0,0,0,0,1,0,0,1,0
220,0,1,0,1,115,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8,0,1,1,2,115,0,0,0,0,0,0,0,0,0,1,0,0,1,0
21,0,1,1,2,115,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27,0,7,10,17,112,0,0,0,0,0,0,0,0,0,1,0,0,1,0
38,0,7,10,17,109,0,0,0,0,0,0,0,0,0,1,0,0,1,0
33,0,6,6,12,109,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37,0,1,1,2,109,0,0,0,0,0,0,0,0,0,1,0,0,1,0
125,0,17,23,40,103,0,0,0,0,0,0,0,0,0,1,0,0,1,0
457,0,4,0,4,107,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8,0,32,16,48,123,0,0,0,0,0,0,0,0,0,1,0,0,1,0
211,0,1,1,2,123,0,0,0,0,0,0,0,0,0,1,0,0,1,0
113,0,9,3,12,129,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20,1,13,1,14,141,0,0,0,0,0,0,0,0,0,1,0,0,1,1
51,1,20,16,36,145,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7,1,1,2,3,144,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11,2,5,4,9,145,0,0,0,0,0,0,0,0,0,1,0,0,1,1
86,2,20,20,40,145,0,0,0,0,0,0,0,0,0,1,0,0,1,0
208,2,2,6,8,141,0,0,0,0,0,0,0,0,0,1,0,0,1,0
176,3,32,27,59,146,0,0,0,0,0,0,0,0,0,1,0,0,1,1
203,3,1,1,2,146,0,0,0,0,0,0,0,0,0,1,0,0,1,0
79,4,10,2,12,154,0,0,0,0,0,0,0,0,0,1,0,0,1,1
29,4,1,1,2,154,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1288,5,1,1,2,154,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2483,5,22,0,22,176,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5,5,1,3,4,174,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16,5,2,2,4,174,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,5,2,2,4,174,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12931,5,117,84,201,207,0,0,0,0,0,0,0,0,0,1,0,0,1,0
613,5,53,53,106,207,0,0,0,0,0,0,0,0,0,1,0,0,1,0
463,5,12,4,16,215,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,5,3,1,4,217,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,5,2,2,4,217,0,0,0,0,0,0,0,0,0,1,0,0,1,0
609,5,9,2,11,224,0,0,0,0,0,0,0,0,0,1,0,0,1,0
641,5,1,1,2,224,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1111,5,1,0,1,225,0,0,0,0,0,0,0,0,0,1,0,0,1,0
361,5,1,1,2,225,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1004,5,1,1,2,225,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1562,5,0,1,1,224,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,5,1,1,2,224,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27,6,2,1,3,225,0,0,0,0,0,0,0,0,0,1,0,0,1,1
12,6,14,3,17,236,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1,1,2,114,0,0,0,0,0,0,0,0,0,1,1,0,1,0
253,0,39,8,47,145,0,0,0,0,0,0,0,0,1,1,0,0,1,0
23,0,2,2,4,145,0,0,0,0,0,0,0,0,1,1,0,0,1,0
72,0,30,18,48,157,0,0,0,0,0,0,0,0,1,1,0,0,1,0
162,0,13,38,51,132,0,0,0,0,0,0,0,0,1,1,0,0,1,0
93,0,4,4,8,132,0,0,0,0,0,0,0,0,1,1,0,0,1,0
583,0,1,1,2,132,0,0,0,0,0,0,0,0,1,1,0,0,1,0
215,0,1,1,2,132,0,0,0,0,0,0,0,0,1,1,0,0,1,0
133,1,4,0,4,136,0,0,0,0,0,0,0,0,1,1,0,0,1,1
325,2,11,11,22,136,0,0,0,0,0,0,0,0,1,1,0,0,1,1
2,3,2,1,3,137,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1657,5,6,0,6,143,0,0,0,0,0,0,0,0,1,1,0,0,1,1
17703,5,1,1,2,143,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,1,0,0,1,0
253,0,1,1,2,75,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,14,2,16,87,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23,0,2,2,4,87,0,0,0,0,0,0,0,0,0,1,0,0,1,0
72,0,6,2,8,91,0,0,0,0,0,0,0,0,0,1,0,0,1,0
162,0,8,20,28,79,0,0,0,0,0,0,0,0,0,1,0,0,1,0
476,0,17,19,36,77,0,0,0,0,0,0,0,0,0,1,0,0,1,0
284,0,1,1,2,77,0,0,0,0,0,0,0,0,0,1,0,0,1,0
28,0,1,1,2,77,0,0,0,0,0,0,0,0,0,1,0,0,1,0
104,0,1,1,2,77,0,0,0,0,0,0,0,0,0,1,0,0,1,0
180,0,4,4,8,77,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4771,1,1,1,2,77,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,1,0,0,1,0
253,0,1,1,2,84,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,17,2,19,99,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23,0,2,2,4,99,0,0,0,0,0,0,0,0,0,1,0,0,1,0
72,0,6,2,8,103,0,0,0,0,0,0,0,0,0,1,0,0,1,0
162,0,11,22,33,92,0,0,0,0,0,0,0,0,0,1,0,0,1,0
93,0,1,1,2,92,0,0,0,0,0,0,0,0,0,1,0,0,1,0
383,0,15,17,32,90,0,0,0,0,0,0,0,0,0,1,0,0,1,0
276,0,22,3,25,109,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,1,2,2,4,109,0,0,0,0,0,0,0,0,1,1,0,0,1,1
7,1,8,5,13,112,0,0,0,0,0,0,0,0,1,1,0,0,1,0
28,1,14,4,18,122,0,0,0,0,0,0,0,0,1,1,0,0,1,0
192,1,15,11,26,126,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,1,1,1,2,126,0,0,0,0,0,0,0,0,1,1,0,0,1,0
652,2,64,25,89,165,0,0,0,0,0,0,0,0,1,1,0,0,1,1
8,2,1,1,2,165,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,2,2,2,4,165,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,3,35,3,38,197,0,0,0,0,0,0,0,0,1,1,0,0,1,1
33,3,2,3,5,196,0,0,0,0,0,0,0,0,1,1,0,0,1,0
196,3,1,1,2,196,0,0,0,0,0,0,0,0,1,1,0,0,1,0
145,3,11,1,12,206,0,0,0,0,0,0,0,0,1,1,0,0,1,0
56,3,2,2,4,206,0,0,0,0,0,0,0,0,1,1,0,0,1,0
266,3,2,10,12,198,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3259,3,1,1,2,198,0,0,0,0,0,0,0,0,1,1,0,0,1,0
248,4,1,1,2,198,0,0,0,0,0,0,0,0,1,1,0,0,1,1
3760,4,4,1,5,201,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3757,4,80,27,107,254,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2457,4,2,2,4,254,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3,4,17,1,18,270,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,4,6,0,6,276,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3697,5,5,0,5,281,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1171,5,1,1,2,281,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1012,5,1,1,2,281,0,0,0,0,0,0,0,0,1,1,0,0,1,0
122,5,1,0,1,282,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2927,5,0,1,1,281,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,25,9,34,294,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4,0,5,2,7,297,0,0,0,0,0,0,0,0,0,1,0,0,1,0
93,0,1,1,2,297,0,0,0,0,0,0,0,0,0,1,0,0,1,0
123,0,2,3,5,296,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29,0,18,5,23,309,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4,0,6,16,22,299,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,3,13,16,289,0,0,0,0,0,0,0,0,1,1,0,0,1,0
17,0,13,0,13,302,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6,0,15,11,26,306,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,5,7,12,304,0,0,0,0,0,0,0,0,1,1,0,0,1,0
72,0,5,1,6,308,0,0,0,0,0,0,0,0,1,1,0,0,1,0
162,0,7,18,25,297,0,0,0,0,0,0,0,0,1,1,0,0,1,0
56,0,1,1,2,297,0,0,0,0,0,0,0,0,1,1,0,0,1,0
120,0,4,3,7,298,0,0,0,0,0,0,0,0,1,1,0,0,1,0
280,0,1,1,2,298,0,0,0,0,0,0,0,0,1,1,0,0,1,0
8,0,27,14,41,311,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11,0,56,23,79,344,0,0,0,0,0,0,0,0,1,1,0,0,1,0
242,0,6,4,10,346,0,0,0,0,0,0,0,0,1,1,0,0,1,0
72,0,1,0,1,347,0,0,0,0,0,0,0,0,1,1,0,0,1,0
868,1,6,0,6,353,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1,1,2,0,2,355,0,0,0,0,0,0,0,0,1,1,0,0,1,0
78,2,36,26,62,365,0,0,0,0,0,0,0,0,1,1,0,0,1,1
58,10,13,7,20,371,0,0,0,0,0,0,0,0,1,1,0,0,1,1
83,10,1,1,2,371,0,0,0,0,0,0,0,0,1,1,0,0,1,0
190,12,5,2,7,374,0,0,0,0,0,0,0,0,1,1,0,0,1,1
309,12,3,2,5,375,0,0,0,0,0,0,0,0,1,1,0,0,1,0
426,13,30,27,57,378,0,0,0,0,0,0,0,0,1,1,0,0,1,1
2633,13,1,3,4,376,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2373,14,12,0,12,388,0,0,0,0,0,0,0,0,1,1,0,0,1,1
3215,15,6,7,13,387,0,0,0,0,0,0,0,0,1,1,0,0,1,1
7973,15,1,1,2,387,0,0,0,0,0,0,0,0,1,1,0,0,1,0
957,15,1,1,2,387,0,0,0,0,0,0,0,0,1,1,0,0,1,0
754,15,2,19,21,370,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2017,16,3,0,3,373,0,0,0,0,0,0,0,0,1,1,0,0,1,1
391,16,1,3,4,371,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1749,17,1,0,1,372,0,0,0,0,0,0,0,0,1,1,0,0,1,1
0,0,20,15,35,218,0,0,0,0,0,0,0,0,1,1,0,0,1,0
